2.7044444626274828e-05,2
2.5555555718407657e-05,5
3.0111110997192252e-05,10
3.797777753788978e-05,12
5.7811111117997723e-05,15
5.9500000133994035e-05,20
0.00010106666680561223,30
0.0001411111111843234,40
0.0001323222220687765,45
0.0002113666667153464,50
0.0001431333330401685,55
0.000238244444416422,60
0.00030991111149584566,75
0.0004419444442949801,100
0.000623944444062848,125
0.0007845555555832107,160
0.0010446111110569392,200
0.0014291222222608565,250
0.002760333333450641,350
0.007343811111341993,500
0.01262480000029124,600
0.02279803333335116,800
0.04035630000018702,1000
0.22871988888901898,2000
2.400372588889392,5000
16.385484744444813,10000
