4.313000044930959e-05,2
3.720000022440217e-05,5
4.9190000208909626e-05,10
5.015000006096671e-05,12
6.200999996508472e-05,15
8.626999988337047e-05,20
0.00012134999997215346,30
0.00026759000011225,40
0.00019813000017165905,45
0.00029548999955295583,50
0.000326659999700496,55
0.0002873399998861714,60
0.0004767099999298807,75
0.0007148999997298233,100
0.0010476399995241082,125
0.00143549999975221,160
0.001971810000213736,200
0.0028981500001464154,250
0.00841013999961433,350
0.02363238999987516,500
0.037497789999906675,600
0.0721424699999261,800
0.12550354000013614,1000
0.7603388899997299,2000
8.160050419999607,5000
58.03389686999981,10000
