0.0001383399999667745,2
0.00010305999999218329,5
0.00017459999996845,10
0.00017196000001149515,12
9.71000000163258e-05,15
9.551999996801897e-05,20
0.00010793999995257763,30
0.00014393999997537322,40
0.00022310000001652953,45
0.0002764400000160094,50
0.0002838199999814606,55
0.0002446399999826099,60
0.0003534999999828869,75
0.00034935999999561316,100
0.00031446000000414644,125
0.0005326600000216785,160
0.0006246400000009089,200
0.0008798200000228462,250
0.0020709200000055715,350
0.005207299999983661,500
0.008731859999988956,600
0.018375639999999294,800
0.032578999999964255,1000
0.21479986000001644,2000
2.026113660000033,5000
5.869544580000047,10000
